Wind Speed,general diffuse flows,diffuse flows,Month,Year,Day,DayOfWeek,Hour_sin,Hour_cos,Hour_normalized,Minute_normalized,Zone 1 normalized,Temperature normalized,Humidity normalized,Wind Speed normalized
4.906,0.084,0.085,8,2017,11,4,0.866,0.5,0.167,0.167,0.359,0.413,0.343,0.987
4.905,0.102,0.07,8,2017,11,4,0.866,0.5,0.167,0.333,0.354,0.418,0.336,0.987
4.905,0.099,0.115,8,2017,11,4,0.866,0.5,0.167,0.5,0.343,0.403,0.365,0.987
4.91,0.095,0.067,8,2017,11,4,0.866,0.5,0.167,0.667,0.338,0.39,0.374,0.988
4.904,0.073,0.119,8,2017,11,4,0.866,0.5,0.167,0.833,0.323,0.392,0.367,0.987
4.906,0.102,0.056,8,2017,11,4,0.966,0.259,0.208,0.0,0.283,0.394,0.354,0.987
4.908,0.088,0.063,8,2017,11,4,0.966,0.259,0.208,0.167,0.24,0.388,0.368,0.988
4.906,0.088,0.085,8,2017,11,4,0.966,0.259,0.208,0.333,0.221,0.375,0.39,0.987
4.906,0.073,0.085,8,2017,11,4,0.966,0.259,0.208,0.5,0.21,0.364,0.415,0.987
4.903,0.069,0.107,8,2017,11,4,0.966,0.259,0.208,0.667,0.2,0.351,0.458,0.987
4.902,0.102,0.093,8,2017,11,4,0.966,0.259,0.208,0.833,0.194,0.338,0.46,0.987
4.905,0.069,0.104,8,2017,11,4,1.0,0.0,0.25,0.0,0.197,0.34,0.469,0.987
4.903,0.128,0.204,8,2017,11,4,1.0,0.0,0.25,0.167,0.206,0.328,0.495,0.987
4.901,0.658,0.574,8,2017,11,4,1.0,0.0,0.25,0.333,0.205,0.311,0.497,0.986
4.903,2.35,1.815,8,2017,11,4,1.0,0.0,0.25,0.5,0.215,0.304,0.478,0.987
4.902,5.161,4.03,8,2017,11,4,1.0,0.0,0.25,0.667,0.227,0.304,0.472,0.987
4.903,13.23,10.22,8,2017,11,4,1.0,0.0,0.25,0.833,0.23,0.31,0.479,0.987
4.904,31.79,24.44,8,2017,11,4,0.966,-0.259,0.292,0.0,0.243,0.305,0.483,0.987
4.903,53.65,41.28,8,2017,11,4,0.966,-0.259,0.292,0.167,0.26,0.307,0.483,0.987
4.902,75.2,58.27,8,2017,11,4,0.966,-0.259,0.292,0.333,0.277,0.307,0.479,0.987
4.903,101.3,76.9,8,2017,11,4,0.966,-0.259,0.292,0.5,0.292,0.306,0.474,0.987
4.902,127.7,89.5,8,2017,11,4,0.966,-0.259,0.292,0.667,0.315,0.319,0.462,0.987
4.902,158.4,86.3,8,2017,11,4,0.966,-0.259,0.292,0.833,0.335,0.345,0.45,0.987
4.904,191.0,87.0,8,2017,11,4,0.866,-0.5,0.333,0.0,0.34,0.35,0.446,0.987
4.905,220.7,91.7,8,2017,11,4,0.866,-0.5,0.333,0.167,0.363,0.348,0.45,0.987
4.905,249.8,94.8,8,2017,11,4,0.866,-0.5,0.333,0.333,0.404,0.365,0.442,0.987
4.904,282.2,97.7,8,2017,11,4,0.866,-0.5,0.333,0.5,0.408,0.385,0.414,0.987
4.906,315.6,100.2,8,2017,11,4,0.866,-0.5,0.333,0.667,0.424,0.408,0.398,0.987
4.903,345.8,101.3,8,2017,11,4,0.866,-0.5,0.333,0.833,0.442,0.433,0.377,0.987
4.904,381.7,102.6,8,2017,11,4,0.707,-0.707,0.375,0.0,0.468,0.462,0.364,0.987
4.902,413.5,104.2,8,2017,11,4,0.707,-0.707,0.375,0.167,0.478,0.498,0.339,0.987
4.905,446.0,105.2,8,2017,11,4,0.707,-0.707,0.375,0.333,0.5,0.548,0.298,0.987
4.904,474.3,107.5,8,2017,11,4,0.707,-0.707,0.375,0.5,0.518,0.583,0.262,0.987
4.903,503.3,107.3,8,2017,11,4,0.707,-0.707,0.375,0.667,0.535,0.619,0.242,0.987
4.906,534.6,108.5,8,2017,11,4,0.707,-0.707,0.375,0.833,0.545,0.66,0.173,0.987
4.905,564.6,109.7,8,2017,11,4,0.5,-0.866,0.417,0.0,0.56,0.694,0.141,0.987
4.905,590.5,110.9,8,2017,11,4,0.5,-0.866,0.417,0.167,0.584,0.722,0.108,0.987
4.905,613.6,112.5,8,2017,11,4,0.5,-0.866,0.417,0.333,0.597,0.745,0.101,0.987
4.904,634.1,116.1,8,2017,11,4,0.5,-0.866,0.417,0.5,0.61,0.779,0.091,0.987
4.903,655.8,116.6,8,2017,11,4,0.5,-0.866,0.417,0.667,0.617,0.793,0.072,0.987
4.905,676.0,117.0,8,2017,11,4,0.5,-0.866,0.417,0.833,0.635,0.824,0.063,0.987
4.904,696.5,117.9,8,2017,11,4,0.259,-0.966,0.458,0.0,0.647,0.84,0.06,0.987
4.905,710.0,120.1,8,2017,11,4,0.259,-0.966,0.458,0.167,0.65,0.883,0.049,0.987
4.905,728.0,122.7,8,2017,11,4,0.259,-0.966,0.458,0.333,0.654,0.891,0.046,0.987
4.903,743.0,123.9,8,2017,11,4,0.259,-0.966,0.458,0.5,0.655,0.912,0.011,0.987
4.905,761.0,125.6,8,2017,11,4,0.259,-0.966,0.458,0.667,0.663,0.916,0.009,0.987
4.906,769.0,128.5,8,2017,11,4,0.259,-0.966,0.458,0.833,0.658,0.927,0.006,0.987
4.904,781.0,129.4,8,2017,11,4,0.0,-1.0,0.5,0.0,0.654,0.935,0.01,0.987
4.904,790.0,130.2,8,2017,11,4,0.0,-1.0,0.5,0.167,0.648,0.944,0.016,0.987
4.904,796.0,130.7,8,2017,11,4,0.0,-1.0,0.5,0.333,0.631,0.952,0.026,0.987
4.903,805.0,130.1,8,2017,11,4,0.0,-1.0,0.5,0.5,0.627,0.967,0.028,0.987
4.905,806.0,131.1,8,2017,11,4,0.0,-1.0,0.5,0.667,0.607,0.957,0.145,0.987
4.906,809.0,131.5,8,2017,11,4,0.0,-1.0,0.5,0.833,0.601,0.894,0.173,0.987
4.904,810.0,132.8,8,2017,11,4,-0.259,-0.966,0.542,0.0,0.606,0.889,0.162,0.987
4.906,811.0,132.7,8,2017,11,4,-0.259,-0.966,0.542,0.167,0.623,0.874,0.17,0.987
4.906,809.0,132.5,8,2017,11,4,-0.259,-0.966,0.542,0.333,0.636,0.868,0.161,0.987
4.905,808.0,132.5,8,2017,11,4,-0.259,-0.966,0.542,0.5,0.641,0.867,0.173,0.987
4.905,804.0,133.9,8,2017,11,4,-0.259,-0.966,0.542,0.667,0.648,0.867,0.156,0.987
4.905,797.0,134.9,8,2017,11,4,-0.259,-0.966,0.542,0.833,0.639,0.884,0.143,0.987
4.906,790.0,135.3,8,2017,11,4,-0.5,-0.866,0.583,0.0,0.631,0.92,0.121,0.987
4.904,784.0,135.1,8,2017,11,4,-0.5,-0.866,0.583,0.167,0.626,0.94,0.112,0.987
4.905,774.0,134.7,8,2017,11,4,-0.5,-0.866,0.583,0.333,0.623,0.948,0.111,0.987
4.905,765.0,135.4,8,2017,11,4,-0.5,-0.866,0.583,0.5,0.621,0.977,0.104,0.987
4.903,752.0,137.3,8,2017,11,4,-0.5,-0.866,0.583,0.667,0.622,1.0,0.099,0.987
4.905,736.0,137.8,8,2017,11,4,-0.5,-0.866,0.583,0.833,0.619,0.997,0.101,0.987
4.902,723.0,139.4,8,2017,11,4,-0.707,-0.707,0.625,0.0,0.617,0.984,0.117,0.987
4.905,706.0,137.7,8,2017,11,4,-0.707,-0.707,0.625,0.167,0.614,0.982,0.119,0.987
4.904,691.4,138.8,8,2017,11,4,-0.707,-0.707,0.625,0.333,0.619,0.958,0.118,0.987
4.905,671.3,141.8,8,2017,11,4,-0.707,-0.707,0.625,0.5,0.612,0.921,0.15,0.987
4.903,641.0,143.3,8,2017,11,4,-0.707,-0.707,0.625,0.667,0.609,0.908,0.146,0.987
4.904,614.7,145.1,8,2017,11,4,-0.707,-0.707,0.625,0.833,0.606,0.924,0.138,0.987
4.908,611.0,151.2,8,2017,11,4,-0.866,-0.5,0.667,0.0,0.596,0.934,0.121,0.988
4.906,498.5,171.7,8,2017,11,4,-0.866,-0.5,0.667,0.167,0.595,0.939,0.113,0.987
4.904,561.8,194.9,8,2017,11,4,-0.866,-0.5,0.667,0.333,0.59,0.957,0.112,0.987
4.904,537.1,155.0,8,2017,11,4,-0.866,-0.5,0.667,0.5,0.585,0.959,0.104,0.987
4.903,502.1,149.0,8,2017,11,4,-0.866,-0.5,0.667,0.667,0.578,0.968,0.092,0.987
4.905,483.3,149.9,8,2017,11,4,-0.866,-0.5,0.667,0.833,0.566,0.97,0.084,0.987
4.908,446.5,156.7,8,2017,11,4,-0.966,-0.259,0.708,0.0,0.566,0.981,0.083,0.988
4.906,427.9,204.2,8,2017,11,4,-0.966,-0.259,0.708,0.167,0.568,0.979,0.079,0.987
4.905,364.6,263.1,8,2017,11,4,-0.966,-0.259,0.708,0.333,0.565,0.977,0.075,0.987
4.906,346.4,289.2,8,2017,11,4,-0.966,-0.259,0.708,0.5,0.559,0.95,0.091,0.987
4.903,324.8,295.6,8,2017,11,4,-0.966,-0.259,0.708,0.667,0.556,0.941,0.086,0.987
4.905,296.1,272.4,8,2017,11,4,-0.966,-0.259,0.708,0.833,0.552,0.939,0.089,0.987
4.905,276.2,256.4,8,2017,11,4,-1.0,-0.0,0.75,0.0,0.542,0.928,0.095,0.987
4.905,227.3,210.3,8,2017,11,4,-1.0,-0.0,0.75,0.167,0.552,0.923,0.097,0.987
4.909,218.4,205.5,8,2017,11,4,-1.0,-0.0,0.75,0.333,0.559,0.94,0.099,0.988
4.909,197.3,185.5,8,2017,11,4,-1.0,-0.0,0.75,0.5,0.571,0.944,0.109,0.988
4.907,169.2,158.9,8,2017,11,4,-1.0,-0.0,0.75,0.667,0.579,0.947,0.111,0.988
4.905,136.0,127.7,8,2017,11,4,-1.0,-0.0,0.75,0.833,0.598,0.941,0.027,0.987
4.904,100.4,94.0,8,2017,11,4,-0.966,0.259,0.792,0.0,0.628,0.927,0.0,0.987
4.904,84.3,78.1,8,2017,11,4,-0.966,0.259,0.792,0.167,0.695,0.887,0.004,0.987
4.904,69.38,62.93,8,2017,11,4,-0.966,0.259,0.792,0.333,0.798,0.859,0.016,0.987
4.904,46.77,40.85,8,2017,11,4,-0.966,0.259,0.792,0.5,0.871,0.824,0.027,0.987
4.905,23.99,19.69,8,2017,11,4,-0.966,0.259,0.792,0.667,0.895,0.798,0.04,0.987
4.904,10.3,8.22,8,2017,11,4,-0.966,0.259,0.792,0.833,0.91,0.773,0.057,0.987
4.905,4.587,3.696,8,2017,11,4,-0.866,0.5,0.833,0.0,0.917,0.748,0.059,0.987
4.906,1.751,1.445,8,2017,11,4,-0.866,0.5,0.833,0.167,0.906,0.726,0.071,0.987
4.908,0.523,0.411,8,2017,11,4,-0.866,0.5,0.833,0.333,0.908,0.711,0.085,0.988
4.907,0.143,0.126,8,2017,11,4,-0.866,0.5,0.833,0.5,0.894,0.699,0.113,0.988
4.909,0.088,0.085,8,2017,11,4,-0.866,0.5,0.833,0.667,0.891,0.677,0.136,0.988
4.907,0.084,0.096,8,2017,11,4,-0.866,0.5,0.833,0.833,0.88,0.657,0.158,0.988
4.903,0.077,0.093,8,2017,11,4,-0.707,0.707,0.875,0.0,0.875,0.649,0.162,0.987
4.908,0.106,0.081,8,2017,11,4,-0.707,0.707,0.875,0.167,0.875,0.649,0.161,0.988
4.91,0.084,0.089,8,2017,11,4,-0.707,0.707,0.875,0.333,0.876,0.646,0.166,0.988
4.908,0.088,0.074,8,2017,11,4,-0.707,0.707,0.875,0.5,0.856,0.632,0.175,0.988
4.905,0.088,0.081,8,2017,11,4,-0.707,0.707,0.875,0.667,0.845,0.648,0.162,0.987
4.908,0.084,0.1,8,2017,11,4,-0.707,0.707,0.875,0.833,0.837,0.662,0.168,0.988
4.903,0.11,0.085,8,2017,11,4,-0.5,0.866,0.917,0.0,0.82,0.625,0.193,0.987
4.908,0.069,0.093,8,2017,11,4,-0.5,0.866,0.917,0.167,0.804,0.616,0.188,0.988
4.908,0.069,0.096,8,2017,11,4,-0.5,0.866,0.917,0.333,0.789,0.615,0.18,0.988
4.907,0.091,0.104,8,2017,11,4,-0.5,0.866,0.917,0.5,0.763,0.604,0.191,0.988
4.909,0.069,0.085,8,2017,11,4,-0.5,0.866,0.917,0.667,0.746,0.596,0.199,0.988
4.908,0.088,0.085,8,2017,11,4,-0.5,0.866,0.917,0.833,0.723,0.588,0.201,0.988
4.903,0.048,0.122,8,2017,11,4,-0.259,0.966,0.958,0.0,0.692,0.571,0.21,0.987
4.907,0.077,0.104,8,2017,11,4,-0.259,0.966,0.958,0.167,0.672,0.543,0.206,0.988
4.908,0.069,0.07,8,2017,11,4,-0.259,0.966,0.958,0.333,0.654,0.521,0.221,0.988
4.91,0.084,0.111,8,2017,11,4,-0.259,0.966,0.958,0.5,0.626,0.496,0.285,0.988
4.912,0.095,0.063,8,2017,11,4,-0.259,0.966,0.958,0.667,0.601,0.472,0.314,0.989
4.908,0.073,0.089,8,2017,11,4,-0.259,0.966,0.958,0.833,0.561,0.456,0.36,0.988
4.903,0.091,0.081,8,2017,12,5,0.0,1.0,0.0,0.0,0.536,0.432,0.363,0.987
4.904,0.073,0.13,8,2017,12,5,0.0,1.0,0.0,0.167,0.503,0.43,0.361,0.987
4.906,0.069,0.111,8,2017,12,5,0.0,1.0,0.0,0.333,0.501,0.448,0.342,0.987
4.905,0.073,0.1,8,2017,12,5,0.0,1.0,0.0,0.5,0.478,0.465,0.303,0.987
4.907,0.077,0.078,8,2017,12,5,0.0,1.0,0.0,0.667,0.46,0.465,0.301,0.988
4.905,0.088,0.096,8,2017,12,5,0.0,1.0,0.0,0.833,0.437,0.47,0.287,0.987
4.903,0.069,0.074,8,2017,12,5,0.259,0.966,0.042,0.0,0.427,0.48,0.273,0.987
4.907,0.084,0.063,8,2017,12,5,0.259,0.966,0.042,0.167,0.41,0.493,0.251,0.988
4.908,0.073,0.085,8,2017,12,5,0.259,0.966,0.042,0.333,0.392,0.511,0.234,0.988
4.908,0.066,0.119,8,2017,12,5,0.259,0.966,0.042,0.5,0.381,0.515,0.237,0.988
4.903,0.048,0.137,8,2017,12,5,0.259,0.966,0.042,0.667,0.362,0.542,0.227,0.987
4.905,0.077,0.081,8,2017,12,5,0.259,0.966,0.042,0.833,0.345,0.528,0.231,0.987
4.903,0.066,0.078,8,2017,12,5,0.5,0.866,0.083,0.0,0.34,0.517,0.238,0.987
4.907,0.088,0.104,8,2017,12,5,0.5,0.866,0.083,0.167,0.336,0.505,0.237,0.988
4.906,0.055,0.081,8,2017,12,5,0.5,0.866,0.083,0.333,0.332,0.51,0.222,0.987
4.904,0.062,0.089,8,2017,12,5,0.5,0.866,0.083,0.5,0.326,0.506,0.235,0.987
4.903,0.099,0.089,8,2017,12,5,0.5,0.866,0.083,0.667,0.323,0.492,0.251,0.987
4.907,0.095,0.078,8,2017,12,5,0.5,0.866,0.083,0.833,0.328,0.484,0.278,0.988
4.906,0.08,0.063,8,2017,12,5,0.707,0.707,0.125,0.0,0.316,0.476,0.284,0.987
4.905,0.073,0.089,8,2017,12,5,0.707,0.707,0.125,0.167,0.313,0.479,0.279,0.987
4.906,0.062,0.085,8,2017,12,5,0.707,0.707,0.125,0.333,0.308,0.478,0.262,0.987
4.907,0.088,0.052,8,2017,12,5,0.707,0.707,0.125,0.5,0.309,0.48,0.245,0.988
4.905,0.113,0.074,8,2017,12,5,0.707,0.707,0.125,0.667,0.308,0.483,0.252,0.987
4.907,0.077,0.107,8,2017,12,5,0.707,0.707,0.125,0.833,0.313,0.473,0.253,0.988
4.908,0.08,0.089,8,2017,12,5,0.866,0.5,0.167,0.0,0.33,0.475,0.25,0.988
4.905,0.099,0.093,8,2017,12,5,0.866,0.5,0.167,0.167,0.324,0.469,0.279,0.987
4.907,0.091,0.089,8,2017,12,5,0.866,0.5,0.167,0.333,0.315,0.46,0.297,0.988
4.909,0.102,0.096,8,2017,12,5,0.866,0.5,0.167,0.5,0.31,0.457,0.306,0.988
4.907,0.066,0.089,8,2017,12,5,0.866,0.5,0.167,0.667,0.303,0.446,0.319,0.988
4.904,0.084,0.093,8,2017,12,5,0.866,0.5,0.167,0.833,0.288,0.436,0.351,0.987
4.906,0.048,0.111,8,2017,12,5,0.966,0.259,0.208,0.0,0.259,0.42,0.377,0.987
4.905,0.084,0.115,8,2017,12,5,0.966,0.259,0.208,0.167,0.214,0.409,0.391,0.987
4.905,0.084,0.063,8,2017,12,5,0.966,0.259,0.208,0.333,0.192,0.403,0.416,0.987
4.905,0.077,0.107,8,2017,12,5,0.966,0.259,0.208,0.5,0.174,0.388,0.465,0.987
4.902,0.095,0.07,8,2017,12,5,0.966,0.259,0.208,0.667,0.165,0.37,0.501,0.987
4.902,0.08,0.081,8,2017,12,5,0.966,0.259,0.208,0.833,0.156,0.358,0.544,0.987
4.904,0.102,0.078,8,2017,12,5,1.0,0.0,0.25,0.0,0.169,0.342,0.566,0.987
4.903,0.106,0.119,8,2017,12,5,1.0,0.0,0.25,0.167,0.18,0.341,0.563,0.987
4.903,0.263,0.281,8,2017,12,5,1.0,0.0,0.25,0.333,0.182,0.357,0.529,0.987
4.902,1.137,0.937,8,2017,12,5,1.0,0.0,0.25,0.5,0.192,0.378,0.482,0.987
4.902,3.728,3.008,8,2017,12,5,1.0,0.0,0.25,0.667,0.191,0.361,0.535,0.987
4.901,12.38,9.65,8,2017,12,5,1.0,0.0,0.25,0.833,0.203,0.344,0.545,0.986
4.905,25.42,19.2,8,2017,12,5,0.966,-0.259,0.292,0.0,0.226,0.336,0.571,0.987
4.901,46.11,35.92,8,2017,12,5,0.966,-0.259,0.292,0.167,0.24,0.326,0.593,0.986
4.901,78.7,60.33,8,2017,12,5,0.966,-0.259,0.292,0.333,0.253,0.32,0.614,0.986
4.901,100.2,78.6,8,2017,12,5,0.966,-0.259,0.292,0.5,0.268,0.315,0.634,0.986
4.9,83.5,64.68,8,2017,12,5,0.966,-0.259,0.292,0.667,0.284,0.313,0.653,0.986
4.901,94.0,68.5,8,2017,12,5,0.966,-0.259,0.292,0.833,0.296,0.315,0.668,0.986
4.904,101.2,68.21,8,2017,12,5,0.866,-0.5,0.333,0.0,0.324,0.313,0.677,0.987
4.903,93.7,60.94,8,2017,12,5,0.866,-0.5,0.333,0.167,0.341,0.313,0.678,0.987
4.903,146.7,74.8,8,2017,12,5,0.866,-0.5,0.333,0.333,0.362,0.324,0.667,0.987
4.903,228.3,91.1,8,2017,12,5,0.866,-0.5,0.333,0.5,0.374,0.336,0.663,0.987
4.904,291.1,97.1,8,2017,12,5,0.866,-0.5,0.333,0.667,0.389,0.343,0.655,0.987
4.905,372.0,100.3,8,2017,12,5,0.866,-0.5,0.333,0.833,0.409,0.367,0.635,0.987
4.905,354.6,95.1,8,2017,12,5,0.707,-0.707,0.375,0.0,0.423,0.387,0.6,0.987
4.9,421.9,103.2,8,2017,12,5,0.707,-0.707,0.375,0.167,0.443,0.394,0.599,0.986
4.902,430.8,104.1,8,2017,12,5,0.707,-0.707,0.375,0.333,0.469,0.405,0.595,0.987
4.902,499.2,117.9,8,2017,12,5,0.707,-0.707,0.375,0.5,0.492,0.417,0.592,0.987
4.902,557.7,126.9,8,2017,12,5,0.707,-0.707,0.375,0.667,0.51,0.431,0.587,0.987
4.903,542.6,118.3,8,2017,12,5,0.707,-0.707,0.375,0.833,0.522,0.446,0.554,0.987
4.902,487.6,103.3,8,2017,12,5,0.5,-0.866,0.417,0.0,0.53,0.459,0.541,0.987
4.903,299.8,95.0,8,2017,12,5,0.5,-0.866,0.417,0.167,0.535,0.468,0.52,0.987
4.903,581.6,97.7,8,2017,12,5,0.5,-0.866,0.417,0.333,0.543,0.492,0.484,0.987
4.903,633.7,109.0,8,2017,12,5,0.5,-0.866,0.417,0.5,0.561,0.536,0.424,0.987
4.902,548.7,123.6,8,2017,12,5,0.5,-0.866,0.417,0.667,0.564,0.573,0.375,0.987
4.904,388.2,131.1,8,2017,12,5,0.5,-0.866,0.417,0.833,0.572,0.576,0.339,0.987
4.904,288.3,167.5,8,2017,12,5,0.259,-0.966,0.458,0.0,0.583,0.568,0.346,0.987
4.903,296.3,204.0,8,2017,12,5,0.259,-0.966,0.458,0.167,0.595,0.567,0.359,0.987
4.903,241.8,179.2,8,2017,12,5,0.259,-0.966,0.458,0.333,0.611,0.568,0.36,0.987
4.903,226.3,143.6,8,2017,12,5,0.259,-0.966,0.458,0.5,0.612,0.582,0.352,0.987
4.904,501.1,148.7,8,2017,12,5,0.259,-0.966,0.458,0.667,0.62,0.607,0.341,0.987
4.902,799.0,127.6,8,2017,12,5,0.259,-0.966,0.458,0.833,0.623,0.658,0.312,0.987
4.902,810.0,130.8,8,2017,12,5,0.0,-1.0,0.5,0.0,0.619,0.673,0.286,0.987
4.904,863.0,148.3,8,2017,12,5,0.0,-1.0,0.5,0.167,0.628,0.696,0.252,0.987
4.904,883.0,139.3,8,2017,12,5,0.0,-1.0,0.5,0.333,0.63,0.707,0.212,0.987
4.906,874.0,137.2,8,2017,12,5,0.0,-1.0,0.5,0.5,0.629,0.716,0.189,0.987
4.904,872.0,133.0,8,2017,12,5,0.0,-1.0,0.5,0.667,0.62,0.717,0.181,0.987
4.905,889.0,143.2,8,2017,12,5,0.0,-1.0,0.5,0.833,0.628,0.723,0.171,0.987
4.903,882.0,147.9,8,2017,12,5,-0.259,-0.966,0.542,0.0,0.636,0.732,0.156,0.987
4.903,891.0,135.5,8,2017,12,5,-0.259,-0.966,0.542,0.167,0.632,0.738,0.151,0.987
4.904,797.0,122.8,8,2017,12,5,-0.259,-0.966,0.542,0.333,0.639,0.741,0.143,0.987
4.906,831.0,122.4,8,2017,12,5,-0.259,-0.966,0.542,0.5,0.633,0.737,0.14,0.987
4.904,824.0,109.3,8,2017,12,5,-0.259,-0.966,0.542,0.667,0.635,0.755,0.127,0.987
4.904,841.0,95.7,8,2017,12,5,-0.259,-0.966,0.542,0.833,0.64,0.775,0.123,0.987
4.906,834.0,90.6,8,2017,12,5,-0.5,-0.866,0.583,0.0,0.624,0.77,0.109,0.987
4.905,833.0,88.9,8,2017,12,5,-0.5,-0.866,0.583,0.167,0.623,0.758,0.096,0.987
4.904,828.0,88.0,8,2017,12,5,-0.5,-0.866,0.583,0.333,0.612,0.763,0.092,0.987
4.904,812.0,90.4,8,2017,12,5,-0.5,-0.866,0.583,0.5,0.605,0.759,0.075,0.987
4.906,795.0,94.9,8,2017,12,5,-0.5,-0.866,0.583,0.667,0.601,0.764,0.066,0.987
4.908,786.0,98.2,8,2017,12,5,-0.5,-0.866,0.583,0.833,0.601,0.763,0.06,0.988
4.905,774.0,104.6,8,2017,12,5,-0.707,-0.707,0.625,0.0,0.598,0.768,0.043,0.987
4.906,732.0,110.5,8,2017,12,5,-0.707,-0.707,0.625,0.167,0.587,0.759,0.046,0.987
4.907,713.0,113.1,8,2017,12,5,-0.707,-0.707,0.625,0.333,0.582,0.757,0.046,0.988
4.903,694.0,113.7,8,2017,12,5,-0.707,-0.707,0.625,0.5,0.583,0.76,0.046,0.987
4.903,663.9,121.0,8,2017,12,5,-0.707,-0.707,0.625,0.667,0.582,0.744,0.076,0.987
4.903,662.6,127.0,8,2017,12,5,-0.707,-0.707,0.625,0.833,0.574,0.742,0.071,0.987
4.904,644.0,127.9,8,2017,12,5,-0.866,-0.5,0.667,0.0,0.569,0.745,0.028,0.987
4.904,604.6,134.7,8,2017,12,5,-0.866,-0.5,0.667,0.167,0.569,0.747,0.027,0.987
4.904,603.4,146.2,8,2017,12,5,-0.866,-0.5,0.667,0.333,0.558,0.744,0.05,0.987
4.904,555.1,156.2,8,2017,12,5,-0.866,-0.5,0.667,0.5,0.557,0.736,0.035,0.987
4.906,518.2,166.7,8,2017,12,5,-0.866,-0.5,0.667,0.667,0.559,0.728,0.041,0.987
4.905,484.7,166.3,8,2017,12,5,-0.866,-0.5,0.667,0.833,0.555,0.726,0.022,0.987
4.904,454.2,174.5,8,2017,12,5,-0.966,-0.259,0.708,0.0,0.553,0.714,0.023,0.987
4.905,433.8,195.7,8,2017,12,5,-0.966,-0.259,0.708,0.167,0.554,0.709,0.024,0.987
4.903,375.9,233.3,8,2017,12,5,-0.966,-0.259,0.708,0.333,0.554,0.7,0.027,0.987
4.905,306.4,239.6,8,2017,12,5,-0.966,-0.259,0.708,0.5,0.551,0.687,0.031,0.987
4.903,299.5,252.5,8,2017,12,5,-0.966,-0.259,0.708,0.667,0.561,0.683,0.049,0.987
4.904,316.9,277.9,8,2017,12,5,-0.966,-0.259,0.708,0.833,0.552,0.677,0.044,0.987
4.905,268.3,235.8,8,2017,12,5,-1.0,-0.0,0.75,0.0,0.549,0.67,0.046,0.987
4.903,293.1,268.0,8,2017,12,5,-1.0,-0.0,0.75,0.167,0.55,0.663,0.052,0.987
4.903,284.8,259.4,8,2017,12,5,-1.0,-0.0,0.75,0.333,0.56,0.657,0.054,0.987
4.905,223.0,197.6,8,2017,12,5,-1.0,-0.0,0.75,0.5,0.568,0.652,0.064,0.987
4.905,156.8,133.2,8,2017,12,5,-1.0,-0.0,0.75,0.667,0.581,0.633,0.076,0.987
4.905,111.5,92.0,8,2017,12,5,-1.0,-0.0,0.75,0.833,0.607,0.612,0.088,0.987
4.908,100.8,85.4,8,2017,12,5,-0.966,0.259,0.792,0.0,0.641,0.602,0.098,0.988
4.907,119.3,106.2,8,2017,12,5,-0.966,0.259,0.792,0.167,0.711,0.592,0.11,0.988
4.907,110.0,96.5,8,2017,12,5,-0.966,0.259,0.792,0.333,0.822,0.576,0.123,0.988
4.906,90.2,76.7,8,2017,12,5,-0.966,0.259,0.792,0.5,0.873,0.558,0.146,0.987
4.906,65.14,54.39,8,2017,12,5,-0.966,0.259,0.792,0.667,0.909,0.543,0.162,0.987
4.907,38.1,29.9,8,2017,12,5,-0.966,0.259,0.792,0.833,0.918,0.526,0.173,0.988
4.903,10.0,7.77,8,2017,12,5,-0.866,0.5,0.833,0.0,0.926,0.503,0.199,0.987
4.909,1.766,1.423,8,2017,12,5,-0.866,0.5,0.833,0.167,0.927,0.48,0.21,0.988
4.908,0.556,0.419,8,2017,12,5,-0.866,0.5,0.833,0.333,0.921,0.466,0.212,0.988
4.908,0.106,0.104,8,2017,12,5,-0.866,0.5,0.833,0.5,0.912,0.458,0.211,0.988
4.908,0.069,0.085,8,2017,12,5,-0.866,0.5,0.833,0.667,0.903,0.449,0.215,0.988
4.909,0.077,0.093,8,2017,12,5,-0.866,0.5,0.833,0.833,0.889,0.436,0.236,0.988
4.904,0.099,0.063,8,2017,12,5,-0.707,0.707,0.875,0.0,0.879,0.412,0.298,0.987
4.906,0.099,0.085,8,2017,12,5,-0.707,0.707,0.875,0.167,0.884,0.389,0.319,0.987
4.909,0.088,0.104,8,2017,12,5,-0.707,0.707,0.875,0.333,0.874,0.382,0.325,0.988
4.905,0.084,0.089,8,2017,12,5,-0.707,0.707,0.875,0.5,0.862,0.374,0.333,0.987
4.908,0.117,0.07,8,2017,12,5,-0.707,0.707,0.875,0.667,0.856,0.365,0.353,0.988
4.907,0.117,0.081,8,2017,12,5,-0.707,0.707,0.875,0.833,0.842,0.349,0.375,0.988
4.902,0.08,0.067,8,2017,12,5,-0.5,0.866,0.917,0.0,0.822,0.334,0.391,0.987
4.903,0.091,0.067,8,2017,12,5,-0.5,0.866,0.917,0.167,0.815,0.32,0.408,0.987
4.907,0.091,0.059,8,2017,12,5,-0.5,0.866,0.917,0.333,0.795,0.311,0.427,0.988
4.904,0.102,0.107,8,2017,12,5,-0.5,0.866,0.917,0.5,0.77,0.311,0.427,0.987
4.904,0.091,0.067,8,2017,12,5,-0.5,0.866,0.917,0.667,0.752,0.304,0.454,0.987
4.907,0.084,0.096,8,2017,12,5,-0.5,0.866,0.917,0.833,0.73,0.298,0.487,0.988
